text_new,actual_label,predicted_label
Berita duka ini ortu dr Raymond G kls 12 nicolas G kls 10 SMA petra1 Eagen G kls 3 Hansel G SD petra 11 meninggalnya mendadak klu ada teman2 kenal bisa atur maesong tq Telah pulang kerumah Bapa di surga Nama  Lim Hendra Gunawan Tgl Lahir  4 April 1964 Tgl Meninggal  29Juli 2018 pk 2200 WIB Di RS Wiyung Sejahtera Surabaya Disemayamkan di Adi Jasa ruang VIP G Kebaktian tutup peti tgl 31 Juli 2018 jam 14 00 siang Dimakamkan di  Sukorejo Pada tanggal  2 Agustus 2018 Jam  0800 pagi Istri tidak sengaja menabrak mati suaminya saat mundurkan mobilnya Ini pelajaran buat kita  jangan di belakang mobil saat lagi mundur mobil ingatkan anak2 kita juga,FAKE,FAKE
Minuman penambah imun berperan penting untuk meningkatkan kekebalan tubuh terhadap bakteri jamur dan virus termasuk virus corona Minuman penambah daya tahan tubuh ini terbuat dari bahan alami seperti buahbuahan dan tanaman herbal yang memiliki banyak khasiat Dengan mengonsumsi minuman penambah imunitas secara rutin maka tubuh tidak mudah terinfeksi penyakit COVID19,FAKE,FAKE
1 Itu bukan di kami itu hoax di kami ada juga kejadian pada hari minggu tapi tidak sperti yang di dalam video itu tidak ada air sebesar itu dan genangan air ujar Corporate Communications GM Transmart Carrefour Tajur Satria Hamid Selasa 266 2 Tempatnya itu beda bukan di Banjarmasin Dilihat dari tiangnya aja beda Kalau di Transmart Banjarmasin ini kan baru aja dibuka jadi tiangnya masih polos Kalau di video itu tiangnya bentuk kotak dan sudah banyak ada stiker tulisan ujar Security yang berjaga di lantai 1 Transmart Duta Mall Vijali Kamis 286 Penjelasan Beredar video pusat perbelanjaan Transmart mengalami bocor yang deras dan banjir kecoklatan yang beredar melalui pesan berantai Whatsapp dan Youtube Peristiwa dalam video disebutkan terjadi di Transmart Yasmin Bogor dan Transmart Duta Mall Banjarmasin Namun faktanya kabar yang mengatakan bocor dan banjir di dua Transmart tersebut adalah tidak benar Pihak Transmart Yasmin dan Duta Mall telah membantahnya Corporate Communications GM Transmart Carrefour Tajur Satria Hamid mengatakan bahwa video tersebut tidak benar atau hoaks Itu bukan di kami itu hoax di kami ada juga kejadian pada hari minggu tapi tidak seperti yang di dalam video itu tidak ada air sebesar itu dan genangan air ujar Corporate Communications GM Transmart Carrefour Tajur Satria Hamid Selasa 266 Satria menambahkan bahwa kejadian di Transmart Yasmin hanya ada kucuran air dan tidak mengenai pengunjung Di kami itu kejadian hari minggu saat hujan besar sudah lama tidak hujan besar kan itu hujan besar sekali dan tidak ada kocoran seperti air terjun atau genangan air seperti penuh itu jadi pas ada kucuran air itu langsung kita tangani dan semua sudah normal Alhamdulillah tidak ada complain juga karena tidak ada korban juga dari pengunjung dan pengunjung juga langsung berbelanja kembali kata Satria Iya itu karena hujan besar disaluran utama ada sedikit sumbatan tapi langsung kita tangani dan sekarang semua sudah selesai tidak ada masalah pengunjung juga sudah kembali berdatangan tambah Satria Sementara pihak Security Transmart Duta Mall Vijali membantah kalau video itu terjadi di tempatnya bekerja Tempatnya itu beda bukan di Banjarmasin Dilihat dari tiangnya aja beda Kalau di Transmart Banjarmasin ini kan baru aja dibuka jadi tiangnya masih polos Kalau di video itu tiangnya bentuk kotak dan sudah banyak ada stiker tulisan ujar Vijali Kamis 286 Vijali pun menjelaskan video Transmart mengalami kucuran air yang deras dan banjir kecoklatan itu juga beredar di grup Whatsaap pihak Transmart Duta Mall Namun Ia menyatakan bentuk atapnya memang agak sama Di grup WA kami juga ada beredar video itu tapi kami juga belum itu di daerah mana Bentuk atap Transmart memang agak mirip dimana aja kata Vijali Setelah dilakukan penelusuran ternyata Transmart yang mengali kebocoran dengan kucuran air yang deras dan banjir kecoklatan terjadi di Transmart Jakarta Barat Referensi 1 httpswwwyoutubecomwatchv vnfn27YJjfM 2 httpswwwyoutubecomwatchv jEDEtBN5K4M 3 httpswwwyoutubecomwatchv N90mGu8Dyg8 4 httpbogortribunnewscom beredarvideobanjirdidalam 5 httpbanjarmasintribunnewscom beredarvideodimedsos 6 httpwwwradarbogorid viralvideotransmartyasminbo  7 httpsbogorpojoksatuid salurantalangtransmartyasmi,FAKE,FAKE
TODONG PRESIDEN JOKOWI  KETUA PA 212 LANGSUNG DIEKSEKUSI DI ISTANA,FAKE,FAKE
BILA NEGERI MU TAK INGIN HANCUR JANGAN PERNAH KAU BERIKAN KEPERCAYAAN KEPADA SIAPAPUN BERMATA SIPIT YANG SUARA YANG SUARA BICARANYA KERAS KARENA SETIAP UCAPANNYA ADALAH KEBOHONGAN DAN ISI FIKIRANNYA PENUH PENGKHIANATAN  KIM BOKDONG PAHLAWAN KOREA SEBELUM DIBUNUH AKTIFIS CHINA kutipan yang terdapat dalam foto seorang perempuan diunggah oleh akun Facebook Tony Andhika atau tonyandhika1 Rabu 17,FAKE,FAKE
Pasangan TERBAIK RI1 RI2 Pilpres 2024Ganjar Pranowo Presiden Joko Widodo Inilah pasangan RI1 RI2 2024 harapan Rakyat Indonesia yang akan menjadi double kekuatan mewujudkan cita cita Presiden Soekarno membawa NKRI menuju Indonesia Emas yang Berdikari Mandiri di segala Bidang,FAKE,FAKE
Akun Facebook Chiba Hideyoshi mengunggah gambar pada tanggal 1682020 yang memperlihatkan Anies Baswedan sedang berada di Gereja dengan menambahkan narasi pada unggahannya itu sebagai berikut PENDETA ANIES BASWEDAN SEDANG BERKHOTBAH membawakan renungan tentang kiamat air bah,FAKE,FAKE
FACT A sniper monkey in WWll had over 69 confirmed kills FAKTA Monyet Penembak runduk itu di Perang Dunia II memiliki lebih dari 69 pembunuhan yang dikonfirmasi PenjelasanAkun Twitter Primates PrimatesDaily mengunggah foto seekor monyet yang diklaimnya sebagai monyet penembak runduk di Perang Dunia II yang telah terlibat dalam lebih dari 69 pembunuhan Unggahan tersebut mendapat atensi sebanyak 829 retweet 6671 suka dan 104 balasan Berdasarkan hasil penelusuran foto unggahan itu telah melalui proses penyuntingan dan gabungan dari dua foto yang berbeda Foto asli dari unggahan tersebut adalah foto tentara Amerika Serikat di Perang Korea dengan Karabin M1 atau M2 yang diambil pada 25 April 1951 Adapun monyet yang terdapat dalam foto unggahan Twitter tersebut sering digunakan dalam meme dan tidak diketahui sumber asalnya Dari berbagai fakta di atas unggahan akun Twitter Primates PrimatesDaily dikategorikan sebagai Konten yang Dimanipulasi Referensi httpsdewikipediaorgwikiM1CarbinemediaDateiKoreanWarHASN9807010jpg httpsww2dbcomimagephpimageid 22198 httpsimgflipcommemetemplate91117173SniperMonkey Editor Bentang Febrylian,FAKE,FAKE
Sholat kok dibuat gitu to miris moralmu nak,FAKE,FAKE
Penjelasan  Fakta  Jelang pemilihan umum kepala daerah di Jakarta calon gubernur dan wakil gubernur Anies Baswedan dan Sandiga Uno menyindir salah satu kandidat lainnya di akun facebook Anies Baswedan Sandiaga Uno dengan sebuah meme yang bertuliskan Eiit Belum Sunat Gak Boleh Nyalon Gubernur  Faktanya akun facebook tersebut bukan resmi milik Anies Baswedan Sandiaga Uno Akun facebook yang menyebarkan meme tersebut milik simpatisan pendukung Anies Baswedan Sandiaga Uno httpswwwfacebookcomgroupsfafhhpermalink351130961886112,FAKE,FAKE
RAMADHAN YG ISTIMEWA Ramadhan Tahun Ini 1 Ramadhan  Hari Jumaat8 Ramadhan  Hari Jumaat15 Ramadhan  Hari Jumaat22Ramadhan  Hari Jumaat29Ramadhan  Hari JumaatRamai tidak tahu bahwa Ramadhan tahun ini akan Kita tempuh dengan 5 kali Jumat yang berlaku setiap 20 tahunRamadhan yang akan datang ini akan menjadi Ramadhan dengan waktu siangnya terpanjang selama 33 tahun ke belakangItu bermakna Ramadhan kali ini memberi kesempatan bagi kita untuk memperoleh pahala lebih besar dalam 33 tahunYa Allah sampaikanlah Kami pada bulan Ramadhan,FAKE,FAKE
Gereja Capela dos OssosDibangun dari tulang belulang umat Islam Andalusia Dipaksa masuk kristen tp menolak akhirnya dibantai Struktur ini terletak di Evora Portugal  PenjelasanAkun Twitter Qazalyn mengunggah gambar yang memperlihatkan tembok sebuah gereja yang dipenuhi tengkorak dan tulang belulang manusia Gambargambar tersebut diklaim sebagai Gereja Capela dos Ossos di Evora Portugal yang dibangun dengan tulang belulang umat Islam Andalusia yang menolak masuk Kristen pada abad ke17 Cuitan dan gambar yang diunggah pada 25 Desember tersebut telah disukai oleh 53 orang serta telah dibagikan dan dikutip ulang hampir 20 kali Berdasarkan hasil penelusuran informasi tersebut menyesatkan Dilansir dari AFP Fact Check Capela dos Ossos merupakan bagian dari gereja Igreja de Nossa Senhora do Carmo dan dibangun dengan menggunakan tulang dan tengkorak dari 1000 biarawan di abad ke19 Hal tersebut dimaksudkan sebagai pengingat kehidupan duniawi yang fana dan sementara Selain itu dilansir dari laman resmi gereja Igreja de Nossa Senhora do Carmo tidak terdapat penjelasan mengenai tulangbelulang umat Islam yang digunakan untuk membangun Capela dos Ossos tersebut Lebih lanjut informasi serupa juga telah dibahas oleh turnbackhoaxid dengan judul SALAH Gereja yang Dibangun Dari TulangTulang Umat Islam dan dikategorikan sebagai konten yang menyesatkan Dengan demikian informasi yang disebarluaskan Qazalyn merupakan konten yang menyesatkan Referensihttpsfactcheckafpcomthesephotosshowtwoportuguesechurchesdecoratedbonesdevotees httpsigrejadesaofranciscoptcapeladosossos httpsturnbackhoaxid20200907salahgerejayangdibangundaritulangtulangumatislam,FAKE,FAKE
kondisi ruben onsu semakin memburukruben onsu sakit parahrubah onsu meninggalrubenonsurubenonsubertrandrubenrubensakitrubenmasukrumahsakitGosip artis hari ini Berita artis hari ini Gosip terbaru Hot News Breaking news Trendinggosipartis gosipartishariini gosipterbarugosipupdate beritaterkini beritaterbaruberitaviral2022 berita artisindonesia SUMBER YoutubehttpspermaccP6LNL7EF,FAKE,FAKE
Foto veteran ini memang foto lama NAMUN sampai sekarang masih saja banyak veteran yg tidak dimuliakan oleh negara Jika uang utk mendatangkan SNSD dialokasikan utk mereka alangkah baiknya KECUALI jika rezim merasa SNSD sejalan dg nawacita dan revolusi mental Penjelasan Perihal kasus Pemerintah Indonesia mendatangkan SNSD untuk Hut Republik Indonesia mendapat klarifikasi dari Triawan Munaf Kepala Badan Ekonomi Kreatif Berikut klarifikasi Triawan melalui akun Twitternya Triawan Tweet 1  Wahai Ibu Elly kami TIDAK mengundang band ke acara hari Proklamasi Ini utk acara Countdown to Asian Games 2018   Tweet 2  Kami TIDAK mengundang artis asing ke acara HUT Proklamasi RI Ini utk acara Countdown to Asian Games 2018  Selain penampil Indonesia  Tweet 3  Penasaran Kami TIDAK mengundang artis asing ke acara HUT Proklamasi RI Ini utk acara Countdown to Asian Games 2018  18 Agustus 2017  Berdasarkan klarifikasi tersebut maka kabar Pemerintah Indonesia mengundang SNSD untuk Hut RI tidak benar dan berisi hasutan Dengan demikian kabar tersebut masuk kategori hoax dan hasut Referensi httpstwittercomTriawanstatus891261844064616448 httpstwittercomTriawanstatus891274175016427520 httpstwittercomTriawanstatus891274458891210752,FAKE,FAKE
Terkait surat hal tersebut perlu ditegaskan bahwa KPK tidak mengeluarkan surat tersebut dan tidak sedang melaksanakan kegiatan rekrutmen pegawai,FAKE,FAKE
Sore tadi Selasa 21 Juli 2020 Di pantai Nun Hila Kupang Terdampar Seekor Ikan  Disebut sebut ini Paus Jenis NUN Yaitu Jenis Paus yang sempat Menelan Nabi Yunus as Penjelasan Akun Facebook bernama Nur Jannah mengunggah narasi mengenai terdamparnya ikan paus nun di pantai Nunhila Kupang yang disertai dengan sebuah foto dan beberapa video pada 22 Juli 2020 Unggahan tersebut telah mendapat respon sebanyak 70 reaksi 34 komentar dan telah dibagikan sebanyak 291 kali Berdasarkan hasil penelusuran informasi yang dipaparkan dalam narasi tersebut tidak tepat Kepala Balai Besar Konservasi Sumber Daya Alam BBKSDA Nusa Tenggara Timur Timbul Batubara mengatakan paus yang terdampar pada 21 Juli 2020 di Pantai Nunhila merupakan paus biru Saat ditemukan paus itu dalam keadaan mati mulai membusuk serta tampak sejumlah luka di tubuh bangkai paus tersebut Balai Kawasan Konservasi Perairan Nasional BKKPN Kupang mencatat sebanyak 12 ekor paus terdampar di wilayah perairan Nusa Tenggara Timur pada Juli 2020 Kepala BKKPN Kupang Ikram Sangadji menjelaskan terdamparnya belasan paus itu terjadi secara alami bukan diakibatkan adanya perburuan liar yang dilakukan manusia di tengah laut Perairan NTT khususnya Laut Sawu memang merupakan lokasi berkumpulnya mamalia laut khususnya paus dari berbagai jenis karena memang lokasi itu merupakan tempat makan bagi para mamalia laut Oleh karena itu terdamparnya pauspaus itu karena memang saat mencari makan mereka mengikuti arus yang membawa planktonplankton ke wilayah pesisir ujarnya yang dikutip dari detiktravel Sebagai tambahan paus biru merupakan hewan terbesar yang pernah hidup di bumi dengan berat dapat mencapai hingga 200 ton dan panjang berkisar 2430 meter Paus biru dapat ditemukan di semua samudra kecuali Samudra Arktik Dengan demikian unggahan akun Facebook Nur Jannah dapat dikategorikan sebagai Konten yang Salah Hal ini dikarenakan jenis paus yang terdampar di Pantai Nunhila adalah paus biru bukan paus nun seperti yang diinformasikan dalam narasi unggahan tersebut Referensi httpswwwliputan6comregionalread4311393adalukaditubuhpausbiruyangditemukanmatidipantainunhilakupang httpstraveldetikcomtravelnewsd511674212ekorpausterdampardiperairannttdibulanjuli httpscnnindonesiacomteknologi20200724093859199528437faktapausbirulebihbesardaridinosaurusdanpesawat httpsidwikipediaorgwikiPausbiru httpswwwidntimescomsciencediscoveryelizafaktaunikpausbiruexpc1c2,FAKE,FAKE
diterjemahkan ke dalam Bahasa Indonesia PERINGATAN UNTUK TEMANTEMANDisampaikan oleh radio BBC pagi tadiJika anda mengenal siapapun yang menggunakan aplikasi WhatsApp anda mungkin ingin menyampaikan kabar ini Waspadalah jika besok anda mendapatkan kiriman video dengan judul Martinelli  Jangan buka video itu video tersebut akan meretas ponsel anda dan tidak akan bisa diperbaiki Sebarkan informasi ini Lalu jika anda menerima pesan untuk memperbarui aplikasi WhatsApp ke versi WhatsApp Gold jangan buka pesannya Tolong beritahukan semua orang di kontak anda untuk tidak membuka video berjudul Dance of the Pope  Video itu sebenarnya adalah virus yang dapat meretas ponsel anda Berhatihatilah virus itu sangat berbahaya Radio BBC baru saja mengumumkannya hari ini Sebarkanlah pesan ini ke semua orang yang anda kenal,FAKE,FAKE
g3mpar  Surya Paloh dicvlik segerombolan pendukung 4nies dih4 jar h4bish4bisan 4parat MENGEJUTKANSURYA PALOH NEKAD DICULIKTAK MAINMAIN PARA PENDUKUNG ANIES DIBOMBARDIR APARAT HINGGA BEGINI Dalam thumbnail,FAKE,FAKE
Ketahuan pada hobby nge lem semua ya Cieehhhh AB CAPRES 2024 ANDA SIAP BELA SAYA SAYA SIAPKAN KEBUTUHAN ANDA,FAKE,FAKE
Coba lihat ini 50GB Semua Jaringan berlaku selama 90 hari dalam Perayaan Ulang Tahun WhatsApp Saya Telah Menerima Milik SayaCepat sebelum Habis httpsbr5201310dotxyz50gbtbdotphpt 1633231602,FAKE,FAKE
Jokowi Instruksikan Biaya Pengobatan Pasien Gagal Ginjal Akut Gratis an katanya,REAL,FAKE
Tak mempan diserang sanasini Maruarar Kekuatan Jokowi itu rakyat Hanya Orang Bodoh Dan Gila Yang Tak Mau Pak Jokowi Jadi Presiden RI,FAKE,FAKE
Ijin menginformasikan kpd masyarakat bila menemui merek beras di bawah ini tolong diinformasikan ke satgas pangan setempat Produsen Beras UD Widodo yg beralamat di Jln Sultan Agung Ds Pringu Kec Bululawang digrebek Tim Satgas Pangan Polres Malang Dalam pengerebekan Tim Satgas menemukan sejumlah jerigen berisi bahan kimia didalam gudang produksi seluas 70 meter x 30 meter Jerigen2 tersebut berisi Pestisida Tawas dan Insektisida Bahan kimia tsbt dicurigai untuk pemutih beras limbah yg tak layak di KonsumsiDalam pengerebekan proses pengolahan beras limbah yg dicampur bahan kimia sedang berlangsungNarasi lanjutan di bagian referensi Sumber Whatsaap,FAKE,FAKE
Orang gila aja pengen Fackthe 3periode masa lu yang waras nga drun hahaha iribiandrun,FAKE,FAKE
Innalilahi Akibat Pendarahan Di Otaknya TUKUL ARWANA Semoga Tenang Di Sana PenjelasanBeberapa waktu lalu Channel Youtube bernama mata seleb membagikan sebuah video dengan narasi yang menjelaskan tentang ucapan turut berduka cita atas meninggalnya Tukul Arwana Pada foto thumbnail video tersebut pula dimuat sebuah foto tentang proses pengantaran sebuah jenazah dalam keranda yang hendak dimakamkan sehingga menimbulkan persepsi atas kebenaran informasi yang disampaikan dalam narasi video Namun setelah video tersebut diputar tidak ada informasi yang disampaikan terkait meninggalnya Tukul Arwana Karena informasi yang disampaikan ialah tentang permintaan doa kepada masyarakat umum yang disampaikan oleh beberapa rekan kerjanya melalui media sosial untuk kesembuhan Tukul Arwana karena pada saat ini Tukul Arwana sedang dalam keadaan sakit Lalu terkait dengan kondisi Tukul saat ini Melansir dari jawaposcom manager Tukul yaitu Kimon membenarkan informasi terkait Tukul yang dilarikan ke rumah sakit karena pendarahan otak Ia menyatakan bahwa Tukul dibawa ke rumah sakit setelah mengeluh sakit dan pusing dikepalanya dan setelah diperiksa dokter menyatakan bahwa Tukul mengalami pendarahan otak Tetapi ia juga menegaskan bahwa sampai saat ini Kimon belum bisa menjelaskan secara detail tentang penyakit apa yang sedang diderita oleh Tukul karena ia pun belum mendapatkan konfirmasi yang jelas dari dokter yang menangani Tukul Selain itu melansir dari kompascom Ega Prayudi anak Tukul Arwana menjelaskan bahwa kondisi ayahnya pada saat ini sudah mulai stabil dan menunjukan perkembangan yang positif setelah menjalani operasi pada tanggal 22 September 2021 lalu walaupun pada saat ini Tukul masih harus menjalani perawatan intensif Ega juga menjelaskan bahwa Tukul masih harus menunggu peredaan atas pembengkakan di kepalanya setelah operasi dan setelah itu Tukul sudah bisa melakukan pemulihan Berdasarkan pada seluruh referensi informasi terkait meninggalnya Tukul Arwana ialah informasi salah dan masuk ke dalam kategori koneksi yang salah Referensi httpswwwkompascomtrenread20210926140000465tidakbenarvideoviralsebuttukularwanameninggalduniapage all httpswwwjawaposcomentertainmentinfotainment26092021kabartukularwanameninggaldipastikanhoaxmasihdiruangicupage all Penulis Novita Kusuma WardhaniEditor Bentang Febrylian,FAKE,FAKE
